"OTU","Genus","Phylum","p_value","p_adj_BH","X150.184.","Below.50.","X50.99.","X100.124.","X125.149.","X185.199.","X200..and.Over","in_top_panel"
"RSV_genus656","Candidatus Soleaferrea","Firmicutes",0.00888754794795742,0.0180963325687326,1.32198514376997e-05,3.31325381903643e-06,5.52868522072937e-06,8.78643195266272e-06,5.13907374631268e-06,2.55506607929515e-07,2.68954067436925e-06,FALSE
"RSV_genus658","Faecalibacterium","Firmicutes",0.388297279051229,0.47899445372013,0.000129266618210863,0.000278897725029377,0.00019218445809341,7.89498970414201e-05,0.000754203324483776,0.000300127022026432,9.30459139353926e-05,FALSE
"RSV_genus659","Fastidiosipila","Firmicutes",0.0481954091436397,0.0875809047879044,2.06790415335463e-06,9.64832902467685e-06,7.99647920665387e-06,1.69785680473373e-06,1.03429085545723e-05,4.38416740088106e-06,2.62550907804763e-06,FALSE
"RSV_genus673","Ruminococcaceae UCG-002","Firmicutes",0.333713945947142,0.427254976250507,0.000124943375399361,0.000155003124559342,0.000157400148432502,2.73529384615385e-05,0.000155261101769912,0.00156080204845815,4.77452539495402e-05,FALSE
"RSV_genus674","Ruminococcaceae UCG-003","Firmicutes",0.17432137640644,0.258423794848143,2.61079009584665e-05,3.43234430082256e-06,2.40424536148432e-05,4.54549940828402e-06,3.26430383480826e-06,4.51660352422908e-06,5.19760198066494e-06,FALSE
"RSV_genus683","Ruminococcaceae UCG-014","Firmicutes",0.407606376680471,0.499170127963765,0.00153845511022364,0.00161581587309048,0.00159389394945617,0.00159668809822485,0.00176069876253687,0.00155637860352423,0.00160884587691582,FALSE
"RSV_genus684","Ruminococcus 1","Firmicutes",0.315967304374825,0.410192798093779,1.97353833865815e-06,0.000116322298472385,3.55149955214331e-05,3.54484615384615e-06,0.000237857927728614,6.22920704845815e-07,1.30491473709031e-05,FALSE
"RSV_genus685","Ruminococcus 2","Firmicutes",0.798493532620676,0.843408793830589,0.000280594907348243,0.000109166824911868,0.000149789699296225,9.02907822485207e-05,5.57043938053097e-05,3.00427004405286e-05,8.4605113888234e-05,FALSE
"RSV_genus687","Subdoligranulum","Firmicutes",0.453786196966922,0.547784766338641,6.025803514377e-06,7.06036310223267e-05,5.77899872040947e-05,6.1631798816568e-06,0.000171965604719764,3.73720088105727e-05,4.83321230841783e-05,FALSE
"RSV_genus689","Pelospora","Firmicutes",1.45125566073443e-09,5.57414106054814e-09,5.12570766773163e-06,1.02790752056404e-05,2.69324888035828e-06,6.39516449704142e-06,1.66742182890855e-06,2.47559911894273e-06,2.84577269511908e-06,FALSE
"RSV_genus698","Bulleidia","Firmicutes",3.83180796067102e-27,1.079292575589e-25,0.000437606773162939,0.000482840283196239,0.000482159044145873,0.000478658177514793,0.000425623028023599,0.000444388066079295,0.000299570419004952,FALSE
"RSV_genus703","Eggerthia","Firmicutes",2.53232108050823e-15,1.94528301184496e-14,0.000138377319488818,0.000163649017626322,0.000142803461292386,0.000117042809467456,0.000143370610619469,0.000102635488986784,7.5551708559302e-05,FALSE
"RSV_genus708","Erysipelotrichaceae UCG-004","Firmicutes",8.28026913319047e-05,0.000225704110243418,3.32058785942492e-06,4.13765452408931e-06,9.76497120921305e-07,1.0044e-06,7.78629793510324e-07,8.81832599118943e-07,7.30668474416411e-07,FALSE
"RSV_genus709","Erysipelotrichaceae UCG-006","Firmicutes",6.94242933316915e-25,1.17327055730559e-23,8.99475511182109e-05,7.89387508813161e-05,8.73648784388995e-05,6.77553704142011e-05,7.56006637168142e-05,6.58559074889868e-05,4.6938419712332e-05,FALSE
"RSV_genus713","Incertae Sedis","Firmicutes",0.564225681925099,0.648821369080844,7.18258977635783e-05,1.59973654524089e-05,1.81325937300064e-05,7.00009112426036e-06,3.23006932153392e-06,7.72397356828194e-06,5.91706885168592e-06,FALSE
"RSV_genus716","Solobacterium","Firmicutes",0.543751465194854,0.633751707709864,0.00314595896805112,0.00316741801527614,0.00295663194049904,0.00296440865680473,0.00293048786430679,0.00279252205286344,0.00295199101013911,FALSE
"RSV_genus722","Phascolarctobacterium","Firmicutes",0.118306831425292,0.188621268970513,7.78958146964856e-05,2.8889285546416e-05,3.88329718490083e-05,1.39488165680473e-05,1.45583584070796e-05,1.66300792951542e-05,1.5127342843669e-05,FALSE
"RSV_genus726","Anaeroglobus","Firmicutes",2.03845093424552e-12,1.14832735962498e-11,0.000873660654952077,0.000973999662749706,0.00103124646065259,0.00103132401420118,0.000836604952802359,0.000687935220264317,0.000678759376090544,FALSE
"RSV_genus728","Centipeda","Firmicutes",4.86493052252725e-10,1.91203083327234e-09,7.35511900958467e-05,8.00304958871915e-05,8.21679417786308e-05,7.46354153846154e-05,5.30594631268437e-05,4.63923964757709e-05,4.30879436453666e-05,FALSE
"RSV_genus729","Dialister","Firmicutes",9.8050083926063e-12,5.0213527828802e-11,0.00250840170607029,0.00246519081316099,0.00251789477927063,0.00248781419408284,0.00249644774926254,0.00215299474008811,0.00203088246121198,TRUE
"RSV_genus731","Megasphaera","Firmicutes",0.0281080763090289,0.0533737628789426,0.00505045100159744,0.00505616214688601,0.00484396768138196,0.00493218989704142,0.00509678350442478,0.00520746229955947,0.00548514483211506,FALSE
"RSV_genus735","Selenomonas","Firmicutes",5.88442290762404e-07,1.87635371960087e-06,0.000756584853035143,0.000737423619271445,0.000827885850927705,0.000744312475739645,0.000682326047197639,0.000600930832599119,0.000560583454609762,FALSE
"RSV_genus736","Selenomonas 3","Firmicutes",0.00228284269662323,0.00507632125959639,0.00150320194408946,0.0014451018707403,0.00139931967818298,0.00148114743431953,0.00145269772123894,0.00118540879735683,0.00157234962508842,TRUE
"RSV_genus737","Selenomonas 4","Firmicutes",3.61708010480139e-09,1.30060965470518e-08,9.35730495207667e-05,9.47229224441832e-05,0.000126621025591811,0.000100572152662722,9.69922050147493e-05,7.54204317180617e-05,8.12931690639e-05,FALSE
"RSV_genus740","Veillonella","Firmicutes",0.114233092757804,0.183860882629228,0.0597331051198084,0.0587966321233842,0.0604372183026232,0.0570230948982249,0.060963430379056,0.0620613073568282,0.0610984145180382,FALSE
"RSV_genus742","Fusobacterium","Fusobacteria",4.22736294397173e-05,0.000119070722921871,0.0290596345207668,0.0275325160893067,0.0278242282373641,0.0284085489976332,0.0274603974852508,0.0280808127004405,0.0259971020521104,TRUE
"RSV_genus746","Leptotrichia","Fusobacteria",6.04243045687542e-05,0.000167405040526549,0.0177835944792332,0.0178835196639248,0.017387105618682,0.0180281181857988,0.0181808334882006,0.0185783575594714,0.0199722720962037,TRUE
"RSV_genus749","Sneathia","Fusobacteria",2.34402769649225e-09,8.61175392841719e-09,9.91168642172524e-05,6.91792737955347e-05,0.000128397241202815,5.67120201183432e-05,3.08164572271386e-05,3.30163876651982e-06,3.84565420891299e-05,FALSE
"RSV_genus750","Streptobacillus","Fusobacteria",1.03110499447852e-25,1.93618604518744e-24,0.000740304476038339,0.000996307283196241,0.00083805926359565,0.0011342476260355,0.00103420980530973,0.000703535907488987,0.000419234314076869,TRUE
"RSV_genus795","Brevundimonas","Proteobacteria",0.352473508745574,0.444428329945703,2.48297124600639e-06,8.56531633372503e-05,1.84449033909149e-05,0.000291208931360947,4.18253539823009e-06,1.31061233480176e-06,7.15669132280123e-05,FALSE
"RSV_genus819","Bradyrhizobium","Proteobacteria",0.521580363247618,0.616413156565367,5.73592971246006e-06,4.44610458284371e-06,1.27795438259757e-05,1.88294426035503e-05,9.25855457227139e-06,2.71518502202643e-06,8.43561103513323e-05,FALSE
"RSV_genus846","Methylobacterium","Proteobacteria",0.24091448993951,0.331012591868108,3.17010702875399e-06,0.000197969897767333,4.62952661548305e-05,0.000154861867455621,5.08727138643068e-05,1.31977092511013e-06,8.57698243338835e-05,FALSE
"RSV_genus895","Paracocccus","Proteobacteria",0.134855670025395,0.211024150317517,3.44023961661342e-06,1.79315252643948e-05,3.26343506078055e-06,0.000245198985798817,2.16342182890855e-06,1.31731718061674e-06,1.07009837302523e-05,FALSE
"RSV_genus960","Porphyrobacter","Proteobacteria",0.533784686999589,0.626455639603684,2.34115495207668e-06,1.03834782608696e-06,2.70656877799104e-06,7.60053017751479e-06,2.83170014749263e-05,1.13958810572687e-05,5.28702782362651e-06,FALSE
"RSV_genus964","Blastomonas","Proteobacteria",0.0757963664387338,0.130710060491286,1.79227811501597e-05,1.51648014101058e-05,1.5710021753039e-05,5.02296402366864e-05,1.48878436578171e-05,1.04127224669604e-05,1.64907828342372e-05,FALSE
"RSV_genus969","Sphingobium","Proteobacteria",0.5764754226506,0.65496538848799,1.96286581469649e-06,6.56542479435958e-05,2.63271785028791e-06,2.71032307692308e-06,1.34939233038348e-06,8.49753744493392e-06,1.3142188634756e-05,FALSE
"RSV_genus971","Sphingomonas","Proteobacteria",0.31796009793068,0.410192798093779,0.000163849821086262,0.000153430286721504,3.95879680102367e-05,9.63212934911243e-05,2.89666268436578e-05,0.000306945321585903,8.5044824569677e-05,FALSE
"RSV_genus990","Sutterella","Proteobacteria",0.61389511152156,0.691655158980958,2.04184313099042e-05,4.92467685076381e-06,1.17499948816379e-05,5.79579763313609e-06,3.45078171091445e-06,0,3.66096981843905e-06,FALSE
"RSV_genus991","Burkholderia","Proteobacteria",0.27273052604516,0.369852966060789,6.00589616613419e-06,5.36265569917744e-06,4.84041394753679e-06,0.000673538046153846,4.7037581120944e-06,2.99543612334802e-06,4.07377151615185e-05,FALSE
"RSV_genus993","Lautropia","Proteobacteria",0.119467843517837,0.188692201444061,0.00130010260543131,0.00127414516921269,0.0013298103787588,0.00107097058106509,0.00116097407817109,0.00127331090748899,0.00154836611294506,FALSE
"RSV_genus998","Ralstonia","Proteobacteria",0.0729697106447478,0.127132794834664,8.09590319488818e-05,6.47882126909518e-05,0.000102387701855406,7.87062224852071e-05,0.000125833777286136,7.16932290748899e-05,0.000487917365951427,FALSE
"RSV_genus1007","Curvibacter","Proteobacteria",0.340644948282027,0.432849595937312,3.65701581469649e-05,3.04667027027027e-05,3.1403802303263e-05,2.82818769230769e-05,3.22119306784661e-05,3.63472775330396e-05,3.46288170242867e-05,FALSE
"RSV_genus1017","Ottowia","Proteobacteria",0.0884034830819538,0.147922659810398,0.000318919511182109,0.000381357665099883,0.000452495523992323,0.000615699660355029,0.000106662415929204,0.000343237621145374,0.00033241498703136,FALSE
"RSV_genus1018","Pelomonas","Proteobacteria",0.0131461297790869,0.0264487611031628,3.04822987220447e-05,6.73577121034078e-05,5.11372923864363e-05,8.12655928994083e-05,0.000215248084070796,8.60443612334802e-06,0.000267783490450366,FALSE
"RSV_genus1032","Xenophilus","Proteobacteria",0.234668385275938,0.325073418947815,2.4162571884984e-06,1.22236756756757e-05,3.42858605246321e-06,3.68018579881657e-06,1.17499115044248e-06,1.04412775330396e-06,4.17049351568027e-06,FALSE
"RSV_genus1040","Massilia","Proteobacteria",0.901111984885099,0.917397141238444,8.03142811501597e-06,8.12581198589894e-06,9.36673896353167e-06,3.21682840236686e-06,5.38533746312684e-05,0.000264570546255507,4.49043032303702e-06,FALSE
"RSV_genus1054","Alysiella","Proteobacteria",0.00290276842999854,0.00628933159833016,7.7066766773163e-05,6.55248601645123e-05,5.21229053103007e-05,6.99745301775148e-05,8.35136194690265e-05,8.95513259911894e-05,8.36341377033719e-05,FALSE
"RSV_genus1058","Conchiformibius","Proteobacteria",0.154630177736806,0.235427928265947,8.10332268370607e-06,7.39605287896592e-06,7.95894497760717e-06,2.19180059171598e-05,1.5012697640118e-05,1.55379735682819e-06,7.68660292383872e-06,FALSE
"RSV_genus1060","Eikenella","Proteobacteria",0.9869074866847,0.9869074866847,0.000188175987220447,0.000161763952996475,0.000272493690978887,0.000138433758579882,0.000136499281710914,0.000385056105726872,0.000240507060363122,FALSE
"RSV_genus1061","Kingella","Proteobacteria",1.93126144838304e-09,7.25295966170521e-09,0.000496973471246007,0.000448440645123384,0.000488976390275112,0.00044919724852071,0.000556031812684366,0.000473960696035242,0.000672519375147373,FALSE
"RSV_genus1063","Neisseria","Proteobacteria",1.38772191172202e-12,8.37589296717936e-12,0.0255837903146965,0.0237435111057579,0.0236630906193218,0.0237894496733728,0.0224496342684366,0.0268515271453744,0.0286961437550106,TRUE
"RSV_genus1064","Simonsiella","Proteobacteria",0.729258588780107,0.791862554488335,3.93687827476038e-05,4.73612620446534e-05,4.57361721049264e-05,4.21033431952663e-05,4.27653820058997e-05,7.13707268722467e-05,5.52470506955907e-05,FALSE
"RSV_genus1076","Dechloromonas","Proteobacteria",0.23147188485926,0.325073418947815,1.66141741214057e-05,4.06241410105758e-05,4.13875047984645e-05,0.000390742959763314,1.48536843657817e-05,2.99361189427313e-05,7.71758057062014e-05,FALSE
"RSV_genus1079","Propionivibrio","Proteobacteria",0.198739615501182,0.284635551014405,1.61097603833866e-06,1.31881668625147e-06,1.87285988483685e-06,2.70369822485207e-06,4.47351179941003e-06,1.34778414096916e-06,2.1924171186041e-06,FALSE
"RSV_genus1082","Zoogloea","Proteobacteria",0.0062452066667366,0.0131929990834811,2.43887539936102e-06,3.08999024676851e-05,7.47328470889315e-06,6.80925207100592e-06,6.19955752212389e-07,6.01748898678414e-07,3.47325277057298e-06,FALSE
"RSV_genus1090","Desulfobulbus","Proteobacteria",7.79480890757577e-20,7.31845947433503e-19,0.000138181514376997,0.000104945882491187,0.000112545487523992,0.000109067441420118,0.000127085197640118,0.000126078224669604,7.24331009195945e-05,FALSE
"RSV_genus1095","Desulfomicrobium","Proteobacteria",3.75000711505105e-08,1.29336980090536e-07,6.11305623003195e-05,5.33942244418331e-05,4.57912079334613e-05,2.99781656804734e-05,3.61484233038348e-05,1.27152422907489e-05,2.337080287668e-05,FALSE
"RSV_genus1096","Bilophila","Proteobacteria",0.735635627542418,0.791862554488335,1.39502236421725e-05,1.47015558166863e-05,1.48511906589891e-05,3.57976402366864e-05,3.9824587020649e-06,2.67044933920705e-06,1.01576889884461e-05,FALSE
"RSV_genus1097","Desulfovibrio","Proteobacteria",3.43465737015373e-12,1.81392842361244e-11,3.2532303514377e-05,2.14518437132785e-05,2.93460076775432e-05,2.80052047337278e-05,1.98644085545723e-05,1.9184577092511e-05,1.8065839424664e-05,FALSE
"RSV_genus1133","Campylobacter","Proteobacteria",0.77191349161624,0.820461509956884,0.00486903112300319,0.00469411073678026,0.00488788898272553,0.00470316077633137,0.00475661243067846,0.00467143081938326,0.0045742215543504,FALSE
"RSV_genus1137","Rs-M59 termite group","Proteobacteria",5.10062993855849e-13,3.19261651709772e-12,1.08171916932907e-05,1.14324970622797e-05,1.3761053103007e-05,6.17827218934911e-06,2.19008569321534e-05,2.25550660792952e-07,6.27015468049988e-06,FALSE
"RSV_genus1139","Wolinella","Proteobacteria",8.32950889992714e-20,7.40887896888256e-19,2.22392603833866e-05,1.86213231492362e-05,1.69660255918106e-05,1.88987230769231e-05,1.81173569321534e-05,1.09787136563877e-05,6.82843150200424e-06,FALSE
"RSV_genus1161","Cardiobacterium","Proteobacteria",7.11361943250166e-20,7.07177461231047e-19,0.000420032551118211,0.000372598715628672,0.000378500618042227,0.000358562513609468,0.00041807485840708,0.000428620766519824,0.000813657712096205,TRUE
"RSV_genus1181","Escherichia/Shigella","Proteobacteria",0.0580373250799615,0.103245346721195,0.000461404415335463,0.000696447501762632,0.000285309585412668,0.00140530905443787,0.00225611263716814,0.000521393502202643,0.000331159879981136,FALSE
"RSV_genus1188","Pantoea","Proteobacteria",0.188569127992266,0.275513984990616,8.9587268370607e-06,4.810455346651e-05,1.20557863083813e-05,1.09468082840237e-05,1.6171918879056e-05,2.14801321585903e-06,0.000124646758075925,FALSE
"RSV_genus1198","Yersinia","Proteobacteria",0.00065753864034374,0.00158748614597274,0.000129297651757188,4.1528223266745e-05,6.76057850287908e-05,0.00015395270887574,4.08067684365782e-05,4.39090881057269e-05,6.05021582174016e-05,FALSE
"RSV_genus1228","Actinobacillus","Proteobacteria",0.279729712190025,0.373096974197287,0.00547957327476038,0.00542187105405406,0.00518816467946258,0.00547120070650887,0.00515390768141593,0.00434589545374449,0.00508019039259609,FALSE
"RSV_genus1229","Aggregatibacter","Proteobacteria",3.44461737225182e-05,9.86678535441624e-05,0.00556136047603834,0.0075206635945946,0.00630168402303263,0.00589969797751479,0.00524394987315634,0.00512616104405286,0.00482688900330112,TRUE
"RSV_genus1233","Haemophilus","Proteobacteria",0.000576162998948308,0.00141118183800383,0.0548740558690096,0.055398534025852,0.0540723883275752,0.0562776913727811,0.053734400797935,0.0562485368942731,0.05812094022141,TRUE
"RSV_genus1234","Mannheimia","Proteobacteria",2.27415901157774e-05,6.74268198169542e-05,0.00125747132108626,0.000879341277320799,0.0012571739053103,0.00129674701538462,0.00118931348377581,0.00168200037444934,0.00145144498255129,TRUE
"RSV_genus1238","Acinetobacter","Proteobacteria",0.00856381584094372,0.0176498155746279,0.000189115547923323,0.000690956095182139,0.000627213619321817,0.00147035474792899,0.000623804448377581,0.000977791374449339,0.000369320941759019,TRUE
"RSV_genus1241","Moraxella","Proteobacteria",1.97158143645795e-10,8.12676250637547e-10,0.000289161001597444,0.000401714972972973,0.000299337974408189,0.00042685598816568,0.000266837895280236,0.000136549026431718,0.00025714142301344,FALSE
"RSV_genus1246","Azomonas","Proteobacteria",0.355016713270236,0.444428329945703,4.96203354632588e-06,5.11327297297297e-05,9.82124440179143e-06,2.27288982248521e-05,2.67976253687316e-06,3.82702202643172e-06,8.64060572978071e-05,FALSE
"RSV_genus1248","Pseudomonas","Proteobacteria",0.000283324387889383,0.000714654053034414,0.00176945994888179,0.000557684983548766,0.000489914145873321,0.000901729551479289,0.000818840886430679,0.000134458555066079,0.00030033260504598,TRUE
"RSV_genus1257","Aliivibrio","Proteobacteria",0.000119999582209411,0.000321903641164928,1.24505910543131e-05,1.60533960047004e-06,4.95088035828535e-06,1.44894721893491e-05,0.00013147768879056,3.12536123348018e-06,2.31057066729545e-05,FALSE
"RSV_genus1282","Stenotrophomonas","Proteobacteria",0.733539001583973,0.791862554488335,0.000499167142172524,0.000708454287896592,0.000124860031349968,0.00057541410295858,0.000328856607669617,7.67270484581498e-05,0.000185838912756425,FALSE
"RSV_genus1285","Xanthomonas","Proteobacteria",0.0249731139607661,0.0479597302201077,3.71594568690096e-06,7.91027485311399e-05,4.86046065259117e-06,1.54399526627219e-05,2.65825516224189e-06,3.37806607929515e-06,1.49032308417826e-05,FALSE
"RSV_genus1299","Candidatus Saccharimonas","Saccharibacteria",0.112573135890013,0.182931345821271,4.12815926517572e-05,4.43552514688601e-05,3.25154830454255e-05,3.77371159763314e-05,4.05021814159292e-05,3.83805550660793e-05,4.44579478896487e-05,FALSE
"RSV_genus1307","Treponema 2","Spirochaetae",4.39970325705967e-48,2.47849950147694e-46,0.00517787014696485,0.00520245007755582,0.00514865713691619,0.00493766786035502,0.00467831882153393,0.00362267644493392,0.0033319953058241,TRUE
"RSV_genus1309","Fretibacterium","Synergistetes",8.83093624998596e-35,2.98485645249525e-33,0.000740931166134185,0.00065622111985899,0.000668063492642355,0.000607800790532544,0.000625565620943953,0.000535520246696035,0.000402437940108465,FALSE
"RSV_genus1311","Pyramidobacter","Synergistetes",9.04629959964553e-07,2.83115672655573e-06,2.58978290734824e-05,1.22394958871915e-05,1.63294580934101e-05,1.01207136094675e-05,9.39020501474926e-06,5.73524669603524e-06,1.33472985145013e-05,FALSE
"RSV_genus1314","Acholeplasma","Tenericutes",4.94143776138084e-26,1.0438787270917e-24,0.000455910107028754,0.0003642855346651,0.000260001344209853,0.000207193437869822,0.000197317671091445,0.000216102691629956,0.000112116762084414,FALSE
"RSV_genus1322","Mycoplasma","Tenericutes",1.41225436878082e-26,3.40958554748512e-25,0.000829720170926517,0.000599183324324324,0.00071128328918746,0.000798902898224852,0.000709738302359882,0.000562543277533039,0.000460576969111059,FALSE
"RSV_genus1333","Opitutus","Verrucomicrobia",0.273559886139637,0.369852966060789,6.54252396166134e-07,5.34328672150411e-06,5.0297568777991e-06,2.41367810650888e-06,1.83528761061947e-06,2.08370044052863e-07,3.30490120254657e-06,FALSE
"RSV_genus1344","Akkermansia","Verrucomicrobia",0.138952796128714,0.215440573814244,0.000112467239616613,0.000154306495887192,0.000124603238643634,3.95559396449704e-05,0.000539139486725664,2.25380925110132e-05,5.40600561188399e-05,FALSE
